TRADE_DATE,SEC_CODE,SYMBOL1,MARKET,VOLUME,TRADE_QTY,NO_OF_TRADES,LOW,BEST_ASK_PRICE,BEST_ASK_QTY,BEST_BID_PRICE,BEST_BID_QTY
01/06/2022,131236,IHCO,2,3256.05,9303,12,0.35,1.25,15046.0,1.75,222.0
01/06/2022,131237,EMAR,0,764.8,5030,4,0.15,1.07,86445.0,1.57,66000.0
01/06/2022,131239,PHNX,2,3661.56,20342,13,0.18,1.27,19730.0,1.77,437430.0
01/06/2022,131241,COHO,2,5709.1,9014,12,0.63,1.25,1830.0,1.75,400.0
01/06/2022,131243,MSFT,2,2908.9,7097,10,0.4,1.2,12728.0,1.7,1250.0
01/06/2022,131245,NCMD,2,1067.64,434,2,2.46,1.02,41.0,1.52,250.0
01/06/2022,131246,HIPR,2,4792.47,17570,13,0.27,1.27,15990.0,1.77,64632.0
01/06/2022,131247,UNAI,2,9883.7,19370,26,0.51,1.58,24238.0,2.07,24091.0
01/06/2022,131248,SHBC,0,11076.21,52337,7,0.21,1.14,2000.0,1.64,250.0
01/06/2022,131249,SANA,2,921.0,2310,7,0.39,1.14,705.0,1.64,500.0
01/06/2022,131255,DERA,2,4417.1,7208,13,0.61,1.27,1978.0,1.77,1014.0
01/06/2022,131256,ABUS,2,3464.67,5201,9,0.65,1.18,1197.0,1.68,10610.0
01/06/2022,131258,FUTR,2,1290.21,5133,17,0.25,1.36,6871.0,1.86,6500.0
01/06/2022,131260,SALM,2,5433.29,3133,16,1.73,1.34,65.0,1.84,110.0
01/06/2022,131262,RUMM,2,17535.3,74320,25,0.23,1.55,210490.0,2.04,12500.0
01/06/2022,131265,THDI,2,14221.61,10290,32,1.37,1.71,3645.0,2.2,250.0
01/06/2022,131267,KAFA,2,18883.85,42878,25,0.44,1.55,4431.0,2.04,25000.0
01/06/2022,131268,THMA,2,7760.84,16904,17,0.45,1.36,6998.0,1.86,5000.0
01/06/2022,131269,FRST,2,1074.96,4479,6,0.24,1.11,25124.0,1.61,1463.0
01/06/2022,131270,PROF,2,30527.28,53556,10,0.57,1.2,39500.0,1.7,7000.0
01/06/2022,131271,JEDI,2,509.0,514,2,0.99,1.02,267.0,1.52,5.0
01/06/2022,131274,DARA,1,9102.97,19526,14,0.46,1.29,599.0,1.79,9163.0
01/06/2022,131275,SABK,2,58126.0,98510,9,0.59,1.18,5524.0,1.68,30000.0
01/06/2022,131278,SHRA,2,1702.0,2050,4,0.83,1.07,1000.0,1.57,5.0
01/06/2022,131281,AMWJ,2,461.5,4610,7,0.1,1.14,36379.0,1.64,200.0
01/06/2022,131282,DAIF,2,1085.0,4520,6,0.24,1.11,24765.0,1.61,5500.0
01/06/2022,131283,SURA,2,5636.41,13093,9,0.43,1.18,4000.0,1.68,5500.0
01/06/2022,131286,MANE,1,47216.26,32004,28,1.47,1.62,2640.0,2.11,254.0
01/06/2022,141002,JPPC,2,17036.9,10181,63,1.65,2.43,1457.0,2.91,1.0
01/06/2022,141003,APCT,2,479.7,310,3,1.54,1.05,50.0,1.55,200.0
01/06/2022,141006,AALU,1,1609.2,574,5,2.8,1.09,469.0,1.59,526.0
01/06/2022,141009,ICAG,1,455.0,500,1,0.91,1.0,1224.0,1.5,290.0
01/06/2022,141011,NAST,2,99.75,105,1,0.95,1.0,1383.0,1.5,600.0
01/06/2022,141012,DADI,2,34280.5,34297,6,0.99,1.11,1000.0,1.61,3360.0
01/06/2022,141014,JOWM,1,23.6,10,1,2.36,1.0,2250.0,1.5,600.0
01/06/2022,141015,JOCF,0,65108.05,55924,52,1.15,2.18,940.0,2.66,8000.0
01/06/2022,141018,JOPH,1,3845415.44,99644,599,37.9,14.73,150.0,15.05,25.0
01/06/2022,141019,JOPI,2,3131.75,4065,8,0.77,1.16,2990.0,1.66,8845.0
01/06/2022,141036,ATTA,2,6048.64,3851,12,1.56,1.25,981.0,1.75,973.0
01/06/2022,141039,WIRE,2,2682.02,14894,14,0.18,1.29,44430.0,1.79,25746.0
01/06/2022,141042,JOCM,0,115.8,278,9,0.4,1.18,622.0,1.68,500.0
01/06/2022,141043,APOT,1,127132.03,2875,37,44.0,1.83,27.0,2.32,100.0
01/06/2022,141052,UMIC,1,675.2,320,3,2.11,1.05,100.0,1.55,1.0
01/06/2022,141055,JOIR,2,1900.5,6325,13,0.3,1.27,6515.0,1.77,1300.0
01/06/2022,141058,ATCO,2,105913.83,128584,130,0.81,3.96,32193.0,4.42,3019.0
01/06/2022,141061,ELZA,0,1120.17,2853,3,0.39,1.05,1745.0,1.55,1297.0
01/06/2022,141065,RMCC,2,539.2,1580,5,0.34,1.09,5800.0,1.59,3440.0
01/06/2022,141070,JOST,2,1629.66,6008,11,0.27,1.23,22566.0,1.73,61802.0
01/06/2022,141074,UTOB,2,10230.04,17638,10,0.58,1.2,11000.0,1.7,158877.0
01/06/2022,141091,NATA,2,8614.56,7686,14,1.11,1.29,541.0,1.79,524.0
01/06/2022,141094,NDAR,2,2711.27,2533,22,1.06,1.49,83.0,1.98,380.0
01/06/2022,141097,MECE,0,19949.0,41550,16,0.48,1.34,10700.0,1.84,29520.0
01/06/2022,141098,ASPMM,2,2416.25,3575,5,0.67,1.09,1425.0,1.59,650.0
01/06/2022,141106,IDMC,1,29456.3,50785,16,0.58,1.34,35206.0,1.84,12750.0
01/06/2022,141208,AQRM,2,4355.38,11501,16,0.37,1.34,1423.0,1.84,3300.0
01/06/2022,141209,MBED,1,4675.35,2075,7,2.25,1.14,77.0,1.64,585.0
01/06/2022,141210,HPIC,1,490.5,150,2,3.27,1.02,190.0,1.52,10.0
01/06/2022,141215,UCIC,2,8529.0,23050,18,0.37,1.4,15025.0,1.89,1100.0
01/06/2022,141217,IPCH,2,12820.1,21906,29,0.58,1.64,10386.0,2.13,500.0
01/06/2022,141222,SNRA,2,197.2,34,4,5.8,1.07,500.0,1.57,261.0
01/06/2022,141224,NCCO,1,472.5,210,2,2.25,1.02,290.0,1.52,4791.0
01/06/2022,142041,JOPT,1,1176901.12,232544,335,5.01,8.67,1522.0,9.07,9831.0
01/08/2022,111001,JOIB,1,79837.73,21533,34,3.69,1.76,6509.0,2.25,167.0
01/08/2022,111002,JOKB,1,39568.74,25167,18,1.56,1.4,2500.0,1.89,560.0
01/08/2022,111003,JCBK,1,4879.71,5247,4,0.93,1.07,400.0,1.57,5000.0
01/08/2022,111004,THBK,1,3529.71,949,8,3.7,1.16,100.0,1.66,2.0
01/08/2022,111005,AJIB,1,11969.0,9608,11,1.24,1.23,500.0,1.73,2600.0
01/08/2022,111006,SIBK,1,16970.9,8735,9,1.94,1.18,7900.0,1.68,765.0
01/08/2022,111007,UBSI,1,29347.93,16227,15,1.79,1.32,1429.0,1.82,5000.0
01/08/2022,111009,ABCO,1,1801.05,2205,5,0.81,1.09,1000.0,1.59,3520.0
01/08/2022,111014,INVB,1,1683.0,1100,6,1.53,1.11,300.0,1.61,216.0
01/08/2022,111017,CAPL,1,251624.17,96601,73,2.6,2.65,2469.0,3.13,700.0
01/08/2022,111021,CABK,1,48252.96,36553,53,1.32,2.2,5700.0,2.68,37440.0
01/08/2022,111022,BOJX,1,27011.3,12823,12,2.1,1.25,339.0,1.75,150.0
01/08/2022,111027,BAMB,0,330.75,1378,5,0.24,1.09,17637.0,1.59,9180.0
01/08/2022,111033,AHLI,1,239266.18,219259,49,1.08,2.1,24195.0,2.59,100.0
01/08/2022,113023,ARBK,1,408446.46,81918,94,4.95,3.14,486.0,3.61,5742.0
01/08/2022,121014,AOIC,2,3980.0,2465,11,1.61,1.23,261.0,1.73,50.0
01/08/2022,121022,JIJC,2,178.92,556,2,0.32,1.02,3284.0,1.52,11000.0
01/08/2022,121025,TIIC,1,5068.41,3425,6,1.47,1.11,2751.0,1.61,1479.0
01/08/2022,121034,FINS,1,770932.26,1210734,196,0.62,5.48,5000.0,5.92,51045.0
01/08/2022,131004,JOEP,1,1733896.21,852475,542,1.98,13.42,501.0,13.76,121823.0
01/08/2022,131010,IREL,1,7736.0,750,10,10.19,1.2,30.0,1.7,186.0
01/08/2022,131012,SHIP,1,4017.7,1808,12,2.16,1.25,712.0,1.75,500.0
01/08/2022,131017,JDPC,2,59947.38,152506,82,0.39,2.86,58460.0,3.34,91054.0
01/08/2022,131018,MHFZ,2,1187.5,1250,2,0.95,1.02,1838.0,1.52,1000.0
01/08/2022,131019,TAJM,2,35915.83,111845,33,0.32,1.74,67597.0,2.23,59100.0
01/08/2022,131022,JDFS,1,14110.0,1650,9,8.5,1.18,170.0,1.68,10.0
01/08/2022,131023,JITC,2,5208.0,4950,10,1.05,1.2,1484.0,1.7,900.0
01/08/2022,131025,JEIH,2,417.42,782,5,0.53,1.09,1406.0,1.59,890.0
01/08/2022,131034,SITT,1,7515.64,7120,21,1.03,1.46,1300.0,1.95,355.0
01/08/2022,131051,ZEIC,1,253.0,115,1,2.2,1.0,5002.0,1.5,3635.0
01/08/2022,131052,AIEI,1,478.0,200,1,2.39,1.0,200.0,1.5,15.0
01/08/2022,131064,ABLA,0,2590.0,43000,12,0.06,1.25,141605.0,1.75,213801.0
01/08/2022,131069,UINV,2,26309.5,34550,35,0.75,1.78,500.0,2.27,850.0
01/08/2022,131073,ULDC,2,87927.44,54175,73,1.6,2.65,4165.0,3.13,2972.0
01/08/2022,131076,JNTH,2,291561.01,574752,264,0.5,7.04,68722.0,7.46,62045.0
01/08/2022,131077,SPIC,1,85628.64,104792,89,0.81,3.02,2065.0,3.49,109208.0
01/08/2022,131080,JETT,2,197.16,124,1,1.59,1.0,220.0,1.5,1200.0
01/08/2022,131082,AEIV,2,220.72,387,2,0.56,1.02,67243.0,1.52,10001.0
01/08/2022,131090,UCFI,2,1240.7,1306,1,0.95,1.0,300.0,1.5,3000.0
01/08/2022,131098,MALL,2,1352.0,2624,3,0.5,1.05,1400.0,1.55,200.0
01/08/2022,131101,AQAR,2,136.51,187,2,0.73,1.02,270.0,1.52,63.0
01/08/2022,131206,JTEL,1,251506.47,115086,140,2.17,4.19,7043.0,4.65,4560.0
01/08/2022,131207,CICO,2,789.0,500,2,1.57,1.02,5278.0,1.52,146.0
01/08/2022,131208,NAQL,2,242.0,1500,4,0.16,1.07,12898.0,1.57,153680.0
01/08/2022,131213,RJAL,0,1142.0,6010,5,0.19,1.09,39291.0,1.59,2631.0
01/08/2022,131217,IPRO,0,5114.62,43901,22,0.11,1.49,177363.0,1.98,323233.0
01/08/2022,131218,REAL,1,294.8,275,3,1.07,1.05,1914.0,1.55,170.0
01/08/2022,131220,AIFE,1,1095.0,250,1,4.38,1.0,250.0,1.5,100.0
01/08/2022,131222,PIEC,1,748.0,550,1,1.36,1.0,730.0,1.5,950.0
01/08/2022,131224,IBFM,2,5122.54,20870,20,0.24,1.44,10098.0,1.93,4500.0
01/08/2022,131226,INVH,0,1128.57,3050,5,0.37,1.09,1993.0,1.59,450.0
01/08/2022,131227,AMWL,0,23.55,335,3,0.07,1.05,77647.0,1.55,172840.0
01/08/2022,131229,JRCD,2,5074.91,9941,18,0.51,1.4,325.0,1.89,7548.0
01/08/2022,131230,SECO,0,16.8,42,3,0.4,1.05,2075.0,1.55,282.0
01/08/2022,131231,AMAL,2,16302.56,17398,7,0.92,1.14,1000.0,1.64,445.0
01/08/2022,131236,IHCO,2,15601.28,41056,34,0.38,1.76,4975.0,2.25,31000.0
01/08/2022,131237,EMAR,0,186.3,1242,1,0.15,1.0,74826.0,1.5,50673.0
01/08/2022,131238,NOTI,2,1551.38,1562,10,0.99,1.2,1.0,1.7,0.0
01/08/2022,131239,PHNX,2,40206.7,236510,9,0.17,1.18,279780.0,1.68,720220.0
01/08/2022,131240,MEET,2,42778.12,14026,3,3.0,1.05,431.0,1.55,0.0
01/08/2022,131241,COHO,2,7043.91,9921,11,0.71,1.23,500.0,1.73,372.0
01/08/2022,131243,MSFT,2,16380.67,39001,18,0.42,1.4,5328.0,1.89,27716.0
01/08/2022,131245,NCMD,2,41001.02,22515,10,1.82,1.2,50.0,1.7,2000.0
01/08/2022,131246,HIPR,2,8188.67,28244,21,0.28,1.46,31115.0,1.95,47970.0
01/08/2022,131247,UNAI,2,3569.0,8300,12,0.43,1.25,2477.0,1.75,32820.0
01/08/2022,131249,SANA,2,91.78,235,6,0.39,1.11,500.0,1.61,350.0
01/08/2022,131251,FFCO,2,110.75,205,2,0.53,1.02,5895.0,1.52,370.0
01/08/2022,131255,DERA,2,19999.92,31613,37,0.62,1.83,1000.0,2.32,3800.0
01/08/2022,131258,FUTR,2,3649.0,10050,5,0.36,1.09,2950.0,1.59,4500.0
01/08/2022,131260,SALM,2,8800.0,5500,1,1.6,1.0,50.0,1.5,400.0
01/08/2022,131261,RICS,2,493.0,1700,6,0.29,1.11,470.0,1.61,4678.0
01/08/2022,131262,RUMM,2,13322.45,78367,75,0.17,2.7,25000.0,3.18,53500.0
01/08/2022,131263,CARD,2,620.46,20679,9,0.03,1.18,73664.0,1.68,100000.0
01/08/2022,131265,THDI,2,4170.0,4081,17,1.0,1.36,600.0,1.86,627.0
01/08/2022,131267,KAFA,2,126389.24,169707,81,0.74,2.83,13187.0,3.31,13624.0
01/08/2022,131268,THMA,2,6000.02,16666,13,0.36,1.27,430.0,1.77,20100.0
01/08/2022,131269,FRST,2,1272.0,5300,6,0.24,1.11,710.0,1.61,112943.0
01/08/2022,131270,PROF,2,22359.05,46573,37,0.48,1.83,1500.0,2.32,34520.0
01/08/2022,131271,JEDI,2,136.22,139,2,0.98,1.02,0.0,1.52,1511.0
01/08/2022,131274,DARA,1,11215.41,19149,25,0.58,1.55,1000.0,2.04,5885.0
01/08/2022,131275,SABK,2,435.0,750,2,0.58,1.02,1000.0,1.52,1000.0
01/08/2022,131278,SHRA,2,3792.06,4912,6,0.77,1.11,2965.0,1.61,4054.0
01/08/2022,131279,IBNH,2,903.9,990,2,0.91,1.02,28700.0,1.52,100.0
01/08/2022,131281,AMWJ,2,660.0,6000,5,0.11,1.09,3084.0,1.59,41754.0
01/08/2022,131283,SURA,2,140.72,402,2,0.35,1.02,12689.0,1.52,67300.0
01/08/2022,131286,MANE,1,192844.85,97434,109,1.96,3.48,2895.0,3.95,630.0
01/08/2022,131287,ENTK,2,775.5,2350,3,0.33,1.05,23906.0,1.55,950.0
01/08/2022,141002,JPPC,2,101582.18,48823,51,2.0,2.14,1999.0,2.63,100.0
01/08/2022,141003,APCT,2,38864.83,31600,108,1.21,3.45,1175.0,3.92,265.0
01/08/2022,141004,JODA,2,290.85,105,2,2.77,1.02,24.0,1.52,5.0
01/08/2022,141006,AALU,1,217.6,80,1,2.72,1.0,5.0,1.5,120.0
01/08/2022,141009,ICAG,1,1439.75,1505,8,0.95,1.16,9.0,1.66,500.0
01/08/2022,141010,ACDT,2,4767.55,3903,10,1.21,1.2,500.0,1.7,503.0
01/08/2022,141011,NAST,2,208.56,237,3,0.88,1.05,80.0,1.55,125.0
01/08/2022,141012,DADI,2,36307.58,32637,51,1.09,2.14,500.0,2.63,1998.0
01/08/2022,141014,JOWM,1,12495.5,5500,7,2.25,1.14,22.0,1.64,650.0
01/08/2022,141015,JOCF,0,15946.83,14127,54,1.1,2.22,1920.0,2.7,400.0
01/08/2022,141017,JOPC,0,100.0,1250,1,0.08,1.0,1000.0,1.5,8184.0
01/08/2022,141018,JOPH,1,4259021.43,113714,791,36.81,19.13,75.0,19.4,800.0
01/08/2022,141019,JOPI,2,13540.54,18296,17,0.74,1.36,1259.0,1.86,3049.0
01/08/2022,141026,JOIC,0,1621.5,1410,1,1.15,1.0,200.0,1.5,2500.0
01/08/2022,141036,ATTA,2,76958.91,77698,104,0.94,3.36,1590.0,3.83,138.0
01/08/2022,141039,WIRE,2,2394.0,13300,5,0.18,1.09,23485.0,1.59,37934.0
01/08/2022,141042,JOCM,0,2986.32,5106,18,0.58,1.4,1195.0,1.89,1650.0
01/08/2022,141043,APOT,1,85211.45,1974,18,43.1,1.4,499.0,1.89,10.0
01/08/2022,141052,UMIC,1,8041.96,3788,12,2.12,1.25,870.0,1.75,900.0
01/08/2022,141055,JOIR,2,5110.84,16464,9,0.31,1.18,7184.0,1.68,141.0
01/08/2022,141058,ATCO,2,351662.22,493981,148,0.7,4.37,8316.0,4.83,43005.0
01/08/2022,141065,RMCC,2,1543.6,4510,5,0.34,1.09,980.0,1.59,8309.0
01/08/2022,141070,JOST,2,5017.45,20041,17,0.25,1.36,55270.0,1.86,7251.0
01/08/2022,141072,AEIN,0,27.0,300,1,0.09,1.0,150.0,1.5,2340.0
01/08/2022,141074,UTOB,2,15877.7,19244,41,0.81,1.92,62.0,2.41,645.0
01/08/2022,141086,INOH,0,5614.6,3252,11,1.7,1.23,250.0,1.73,0.0
01/08/2022,141091,NATA,2,25063.88,15970,47,1.54,2.05,5492.0,2.54,2000.0
01/08/2022,141094,NDAR,2,24930.12,20354,48,1.21,2.08,235.0,2.57,600.0
01/08/2022,141097,MECE,0,6745.57,15750,15,0.42,1.32,11844.0,1.82,62738.0
01/08/2022,141098,ASPMM,2,2318.88,3038,4,0.76,1.07,38.0,1.57,962.0
01/08/2022,141106,IDMC,1,33653.6,58035,20,0.57,1.44,68743.0,1.93,130948.0
01/08/2022,141203,TRAV,0,42.0,350,2,0.12,1.02,6480.0,1.52,200.0
01/08/2022,141204,JPHM,0,1793.1,5590,8,0.32,1.16,2050.0,1.66,800.0
01/08/2022,141208,AQRM,2,4197.78,12337,10,0.34,1.2,15932.0,1.7,16537.0
01/08/2022,141209,MBED,1,7093.35,3017,14,2.35,1.29,790.0,1.79,2500.0
01/08/2022,141213,CJCC,0,155.8,577,6,0.26,1.11,3040.0,1.61,14075.0
01/08/2022,141215,UCIC,2,10458.7,29452,16,0.35,1.34,10800.0,1.84,37871.0
01/08/2022,141216,SHLE,0,215.2,445,3,0.46,1.05,1440.0,1.55,815.0
01/08/2022,141217,IPCH,2,2815.5,6470,10,0.43,1.2,4610.0,1.7,2200.0
01/08/2022,141220,MANS,0,3.8,20,1,0.19,1.0,471.0,1.5,200.0
01/08/2022,142041,JOPT,1,3346849.02,478304,954,6.93,22.88,5316.0,23.1,50.0
01/09/2022,111001,JOIB,1,9991.6,2675,11,3.73,1.23,1244.0,1.73,6290.0
01/09/2022,111002,JOKB,1,1307.0,800,2,1.63,1.02,1259.0,1.52,50.0
01/09/2022,111005,AJIB,1,7685.25,6075,8,1.26,1.16,459.0,1.66,5699.0
01/09/2022,111007,UBSI,1,8787.3,4830,12,1.81,1.25,5142.0,1.75,2170.0
01/09/2022,111014,INVB,1,940.16,616,2,1.51,1.02,6500.0,1.52,7781.0
01/09/2022,111017,CAPL,1,109768.27,45867,73,2.39,2.65,13900.0,3.13,2099.0
01/09/2022,111021,CABK,1,97636.92,75957,29,1.28,1.64,4691.0,2.13,1230.0
01/09/2022,111022,BOJX,1,27521.55,12639,18,2.16,1.4,2000.0,1.89,800.0
01/09/2022,111027,BAMB,0,1493.2,7110,9,0.21,1.18,4967.0,1.68,13061.0
01/09/2022,111033,AHLI,1,35790.02,33764,16,1.06,1.34,4995.0,1.84,11754.0
01/09/2022,113023,ARBK,1,110249.1,23004,42,4.78,1.94,2304.0,2.43,990.0
01/09/2022,121002,MEIN,1,6670.0,6000,5,1.1,1.09,1000.0,1.59,610.0
01/09/2022,121004,JOIN,1,5413.6,4040,2,1.34,1.02,1000.0,1.52,3000.0
01/09/2022,121005,AICJ,2,1875.0,2800,4,0.66,1.07,350.0,1.57,750.0
01/09/2022,121009,JOFR,1,553.0,700,2,0.79,1.02,200.0,1.52,500.0
01/09/2022,121013,MIIC,1,17.0,34,1,0.5,1.0,136.0,1.5,150.0
01/09/2022,121025,TIIC,1,5005.0,3500,5,1.43,1.09,1000.0,1.59,6000.0
01/09/2022,121026,ARAS,2,5404.32,29687,46,0.18,2.03,8071.0,2.52,4100.0
01/09/2022,121033,DRKM,0,3351.71,5012,9,0.6,1.18,4000.0,1.68,1500.0
01/09/2022,131004,JOEP,1,245464.02,126176,166,1.93,4.79,8115.0,5.24,5753.0
01/09/2022,131013,PRES,0,28.0,200,1,0.14,1.0,760.0,1.5,100.0
01/09/2022,131017,JDPC,2,38582.6,97860,60,0.39,2.36,31447.0,2.84,41000.0
01/09/2022,131019,TAJM,2,18040.8,60136,35,0.3,1.78,1155.0,2.27,137839.0
01/09/2022,131027,JOMA,0,120.0,3000,2,0.04,1.02,55630.0,1.52,256896.0
01/09/2022,131051,ZEIC,1,230.42,82,1,2.81,1.0,18.0,1.5,500.0
01/09/2022,131052,AIEI,1,3677.0,1460,4,2.5,1.07,450.0,1.57,500.0
01/09/2022,131062,JOTF,2,34.0,25,2,1.36,1.02,250.0,1.52,453.0
01/09/2022,131064,ABLA,0,210.85,4211,6,0.05,1.11,70286.0,1.61,674758.0
01/09/2022,131069,UINV,2,106493.75,140585,74,0.75,2.67,7220.0,3.15,13000.0
01/09/2022,131073,ULDC,2,6587.57,3880,10,1.67,1.2,2747.0,1.7,4667.0
01/09/2022,131076,JNTH,2,48901.36,110149,56,0.44,2.27,20900.0,2.75,87636.0
01/09/2022,131077,SPIC,1,19538.75,23732,29,0.81,1.64,7376.0,2.13,8301.0
01/09/2022,131080,JETT,2,1860.0,1200,3,1.55,1.05,1237.0,1.55,30.0
01/09/2022,131082,AEIV,2,10281.0,18350,12,0.56,1.25,6934.0,1.75,5814.0
01/09/2022,131092,ARED,0,4.15,205,2,0.02,1.02,751689.0,1.52,260000.0
01/09/2022,131098,MALL,2,4455.83,9021,16,0.49,1.34,210.0,1.84,500.0
01/09/2022,131101,AQAR,2,6.3,9,1,0.7,1.0,2183.0,1.5,1493.0
01/09/2022,131206,JTEL,1,449343.75,202627,139,2.2,4.17,15381.0,4.63,26102.0
01/09/2022,131207,CICO,2,7024.25,4298,8,1.6,1.16,5278.0,1.66,521.0
01/09/2022,131208,NAQL,2,485.27,3031,5,0.16,1.09,28699.0,1.59,74570.0
01/09/2022,131217,IPRO,0,20157.83,183253,27,0.11,1.6,48537.0,2.09,1090320.0
01/09/2022,131224,IBFM,2,295.0,1400,6,0.21,1.11,5900.0,1.61,3350.0
01/09/2022,131225,INMA,2,11560.0,30250,32,0.38,1.71,1000.0,2.2,3540.0
01/09/2022,131226,INVH,0,18830.5,77555,52,0.24,2.18,5740.0,2.66,5480.0
01/09/2022,131229,JRCD,2,6545.8,12385,13,0.52,1.27,1045.0,1.77,6500.0
01/09/2022,131230,SECO,0,31.16,82,1,0.38,1.0,180.0,1.5,422.0
01/09/2022,131231,AMAL,2,12882.0,13560,7,0.95,1.14,400.0,1.64,2700.0
01/09/2022,131232,CEBC,2,1365.68,2162,7,0.62,1.14,350.0,1.64,564.0
01/09/2022,131233,ROYA,0,1.7,10,1,0.17,1.0,4379.0,1.5,400.0
01/09/2022,131234,AMAD,2,4.68,6,1,0.78,1.0,244.0,1.5,800.0
01/09/2022,131235,WIVA,2,6188.1,15834,12,0.39,1.25,950.0,1.75,805.0
01/09/2022,131236,IHCO,2,11539.05,24415,19,0.47,1.42,500.0,1.91,500.0
01/09/2022,131237,EMAR,0,1803.75,12025,2,0.15,1.02,77430.0,1.52,21823.0
01/09/2022,131239,PHNX,2,1700.0,10000,4,0.17,1.07,292323.0,1.57,905447.0
01/09/2022,131241,COHO,2,238.98,322,4,0.74,1.07,480.0,1.57,190.0
01/09/2022,131243,MSFT,2,10105.0,23500,13,0.43,1.27,3856.0,1.77,92468.0
01/09/2022,131245,NCMD,2,49.81,28,3,1.77,1.05,30.0,1.55,250.0
01/09/2022,131246,HIPR,2,8745.94,28193,17,0.31,1.36,17409.0,1.86,24468.0
01/09/2022,131247,UNAI,2,7751.2,17067,35,0.45,1.78,6916.0,2.27,1197.0
01/09/2022,131248,SHBC,0,5098.6,25483,16,0.2,1.34,8321.0,1.84,12500.0
01/09/2022,131249,SANA,2,991.0,2600,7,0.38,1.14,430.0,1.64,100.0
01/09/2022,131251,FFCO,2,3303.5,5505,9,0.6,1.18,6220.0,1.68,11836.0
01/09/2022,131255,DERA,2,1882.71,3086,3,0.61,1.05,6592.0,1.55,2934.0
01/09/2022,131256,ABUS,2,2293.98,4498,7,0.51,1.14,1937.0,1.64,110.0
01/09/2022,131260,SALM,2,1478.0,960,17,1.5,1.36,486.0,1.86,400.0
01/09/2022,131261,RICS,2,1773.0,5910,6,0.3,1.11,354.0,1.61,34027.0
01/09/2022,131262,RUMM,2,2894.56,18091,13,0.16,1.27,17869.0,1.77,130600.0
01/09/2022,131263,CARD,2,4.65,93,1,0.05,1.0,136416.0,1.5,59000.0
01/09/2022,131265,THDI,2,505.0,500,1,1.01,1.0,780.0,1.5,1000.0
01/09/2022,131267,KAFA,2,53585.55,73305,54,0.72,2.22,2982.0,2.7,17100.0
01/09/2022,131268,THMA,2,5352.4,13940,22,0.38,1.49,1500.0,1.98,2670.0
01/09/2022,131269,FRST,2,1876.36,7814,5,0.24,1.09,400.0,1.59,119493.0
01/09/2022,131270,PROF,2,376.5,800,3,0.47,1.05,16258.0,1.55,30278.0
01/09/2022,131272,FOOD,0,20.46,1023,2,0.02,1.02,700.0,1.52,3194.0
01/09/2022,131274,DARA,1,5824.0,10400,8,0.56,1.16,1055.0,1.66,3000.0
01/09/2022,131275,SABK,2,309.64,552,3,0.56,1.05,5000.0,1.55,1045.0
01/09/2022,131278,SHRA,2,4783.75,6545,17,0.73,1.36,200.0,1.86,500.0
01/09/2022,131281,AMWJ,2,1155.0,10500,3,0.11,1.05,103151.0,1.55,1500.0
01/09/2022,131283,SURA,2,346.4,930,5,0.37,1.09,10555.0,1.59,425.0
01/09/2022,131285,AMON,2,4196.9,6185,17,0.67,1.36,200.0,1.86,200.0
01/09/2022,131286,MANE,1,25884.2,14161,39,1.82,1.87,2898.0,2.36,2100.0
01/09/2022,131287,ENTK,2,7600.0,20000,16,0.38,1.34,3200.0,1.84,180.0
01/09/2022,141002,JPPC,2,4407.2,2753,13,1.6,1.27,36547.0,1.77,44.0
01/09/2022,141006,AALU,1,96.6,30,1,3.22,1.0,160.0,1.5,200.0
01/09/2022,141009,ICAG,1,26.04,28,1,0.93,1.0,550.0,1.5,25.0
01/09/2022,141012,DADI,2,3199.8,2918,5,1.09,1.09,865.0,1.59,1250.0
01/09/2022,141014,JOWM,1,7698.5,3450,7,2.23,1.14,709.0,1.64,550.0
01/09/2022,141015,JOCF,0,39480.8,29727,75,1.3,2.7,130.0,3.18,500.0
01/09/2022,141017,JOPC,0,23.16,386,2,0.06,1.02,750.0,1.52,368.0
01/09/2022,141018,JOPH,1,530133.28,14218,129,37.1,3.94,85.0,4.4,500.0
01/09/2022,141019,JOPI,2,48.45,65,2,0.73,1.02,2034.0,1.52,7985.0
01/09/2022,141026,JOIC,0,1845.0,1500,8,1.23,1.16,850.0,1.66,1000.0
01/09/2022,141036,ATTA,2,209744.94,219336,68,0.94,2.54,850.0,3.02,1450.0
01/09/2022,141042,JOCM,0,2138.9,3074,11,0.69,1.23,1000.0,1.73,500.0
01/09/2022,141043,APOT,1,778.53,19,5,40.85,1.09,20.0,1.59,50.0
01/09/2022,141055,JOIR,2,54205.04,142057,91,0.37,3.07,14006.0,3.54,47000.0
01/09/2022,141058,ATCO,2,11084.32,21316,20,0.52,1.44,421483.0,1.93,704.0
01/09/2022,141061,ELZA,0,784.52,1872,14,0.41,1.29,2115.0,1.79,100.0
01/09/2022,141065,RMCC,2,3474.16,8473,10,0.41,1.2,5000.0,1.7,15905.0
01/09/2022,141070,JOST,2,4128.25,17201,11,0.24,1.23,31028.0,1.73,123150.0
01/09/2022,141072,AEIN,0,50.0,500,2,0.1,1.02,8457.0,1.52,8760.0
01/09/2022,141074,UTOB,2,16994.95,19210,38,0.88,1.85,1965.0,2.34,3500.0
